atype_location2d_dtype_lstm_elayers_5_etype_vggblstmp_,22.4
atype_location2d_dtype_gru_elayers_5_etype_vggblstmp_,23.1
atype_location+recurrent_dtype_lstm_elayers_5_etype_vggblstmp_,42.2
atype_location+recurrent_dtype_gru_elayers_5_etype_vggblstmp_,23.3
atype_multi+head+dot_dtype_lstm_elayers_5_etype_vggblstmp_,34.4
atype_multi+head+dot_dtype_gru_elayers_5_etype_vggblstmp_,28.4
atype_multi+head+add_dtype_lstm_elayers_5_etype_vggblstmp_,57.5
atype_multi+head+add_dtype_gru_elayers_5_etype_vggblstmp_,43.2
atype_multi+head+loc_dtype_lstm_elayers_5_etype_vggblstmp_,
atype_multi+head+loc_dtype_gru_elayers_5_etype_vggblstmp_,22.5
atype_multi+head+multi+res+loc_dtype_lstm_elayers_5_etype_vggblstmp_,23.1
atype_multi+head+multi+res+loc_dtype_gru_elayers_5_etype_vggblstmp_,37.1
atype_dot_dtype_lstm_elayers_1_etype_bgrup_,43.1
atype_dot_dtype_gru_elayers_1_etype_bgrup_,30.2
atype_add_dtype_lstm_elayers_1_etype_bgrup_,34.1
atype_add_dtype_gru_elayers_1_etype_bgrup_,24.6
atype_location_dtype_lstm_elayers_1_etype_bgrup_,24.1
atype_location_dtype_gru_elayers_1_etype_bgrup_,23.3
atype_coverage_dtype_lstm_elayers_1_etype_bgrup_,22.9
atype_coverage_dtype_gru_elayers_1_etype_bgrup_,24.5
atype_coverage+location_dtype_lstm_elayers_1_etype_bgrup_,23.9
atype_coverage+location_dtype_gru_elayers_1_etype_bgrup_,22.7
atype_location2d_dtype_lstm_elayers_1_etype_bgrup_,23.6
atype_location2d_dtype_gru_elayers_1_etype_bgrup_,23.4
atype_location+recurrent_dtype_lstm_elayers_1_etype_bgrup_,24.7
atype_location+recurrent_dtype_gru_elayers_1_etype_bgrup_,25.2
atype_multi+head+dot_dtype_lstm_elayers_1_etype_bgrup_,25
atype_multi+head+dot_dtype_gru_elayers_1_etype_bgrup_,39.6
atype_multi+head+add_dtype_lstm_elayers_1_etype_bgrup_,25
atype_multi+head+add_dtype_gru_elayers_1_etype_bgrup_,37.6
atype_multi+head+loc_dtype_lstm_elayers_1_etype_bgrup_,46.7
atype_multi+head+loc_dtype_gru_elayers_1_etype_bgrup_,23.5
atype_multi+head+multi+res+loc_dtype_lstm_elayers_1_etype_bgrup_,22.7
atype_multi+head+multi+res+loc_dtype_gru_elayers_1_etype_bgrup_,36.5
